index,Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Coordinates,StreetType,WeekdaySale,MonthSale,AgeBuilding,Weekend
6523,Williamstown,3,t,935000.0,SP,Sweeney,2016-04-16,8.0,3016,3,2,1,233.0,194.0,Hobsons Bay,-37.8573,144.8911,Western Metropolitan,6380,"-37.8573, 144.8911",Rd,5,4,14,1
6524,Williamstown,2,h,895000.0,SA,other,2016-09-17,8.0,3016,2,2,1,193.0,126.0,Hobsons Bay,-37.858,144.9005,Western Metropolitan,6380,"-37.858, 144.9005",St,5,9,46,1
6525,Williamstown,2,u,375000.0,SP,Williams,2016-09-17,8.0,3016,2,1,1,0.0,49.0,Hobsons Bay,-37.8504,144.8924,Western Metropolitan,6380,"-37.8504, 144.8924",St,5,9,46,1
6526,Williamstown,3,h,1000000.0,S,Greg,2017-03-18,8.0,3016,3,1,2,189.0,126.0,Hobsons Bay,-37.8643,144.9043,Western Metropolitan,6380,"-37.8643, 144.9043",St,5,3,47,1
6527,Williamstown,2,h,769000.0,S,RT,2016-06-18,8.0,3016,2,1,1,265.0,126.0,Hobsons Bay,-37.853,144.8928,Western Metropolitan,6380,"-37.853, 144.8928",St,5,6,46,1
6528,Williamstown,3,h,1270000.0,S,Williams,2016-11-19,8.0,3016,3,1,2,470.0,126.0,Hobsons Bay,-37.8587,144.8871,Western Metropolitan,6380,"-37.8587, 144.8871",St,5,11,46,1
6529,Williamstown,4,h,1172000.0,S,Village,2016-11-19,8.0,3016,4,2,2,344.0,126.0,Hobsons Bay,-37.8617,144.8799,Western Metropolitan,6380,"-37.8617, 144.8799",Dr,5,11,46,1
6530,Williamstown,3,h,1360000.0,S,Sweeney,2016-05-22,8.0,3016,3,1,1,477.0,126.0,Hobsons Bay,-37.8516,144.8949,Western Metropolitan,6380,"-37.8516, 144.8949",Pde,6,5,86,1
6531,Williamstown,4,h,2050000.0,S,Sweeney,2016-05-22,8.0,3016,4,2,2,648.0,285.0,Hobsons Bay,-37.8601,144.8879,Western Metropolitan,6380,"-37.8601, 144.8879",St,6,5,5,1
6532,Williamstown,3,h,975000.0,PI,Sweeney,2016-05-22,8.0,3016,3,2,2,289.0,158.0,Hobsons Bay,-37.8593,144.8881,Western Metropolitan,6380,"-37.8593, 144.8881",St,6,5,46,1
6533,Williamstown,3,h,1310000.0,S,Sweeney,2016-09-24,8.0,3016,3,2,1,185.0,139.0,Hobsons Bay,-37.8664,144.9072,Western Metropolitan,6380,"-37.8664, 144.9072",St,5,9,116,1
6534,Williamstown,4,t,830000.0,SP,other,2016-09-24,8.0,3016,4,1,2,0.0,126.0,Hobsons Bay,-37.8519,144.8968,Western Metropolitan,6380,"-37.8519, 144.8968",Rd,5,9,46,1
6535,Williamstown,2,u,491500.0,S,RT,2016-09-24,8.0,3016,2,1,1,0.0,61.0,Hobsons Bay,-37.8563,144.8995,Western Metropolitan,6380,"-37.8563, 144.8995",Rd,5,9,46,1
6536,Williamstown,2,u,547500.0,SP,Greg,2016-09-24,8.0,3016,2,1,1,0.0,60.0,Hobsons Bay,-37.8612,144.8971,Western Metropolitan,6380,"-37.8612, 144.8971",St,5,9,36,1
6537,Williamstown,3,t,965000.0,S,Sweeney,2017-02-25,8.0,3016,3,2,1,151.0,148.0,Hobsons Bay,-37.8666,144.9058,Western Metropolitan,6380,"-37.8666, 144.9058",other,5,2,47,1
6538,Williamstown,3,h,1262000.0,S,Williams,2017-02-25,8.0,3016,3,2,2,204.0,126.0,Hobsons Bay,-37.8551,144.8959,Western Metropolitan,6380,"-37.8551, 144.8959",St,5,2,47,1
6539,Williamstown,3,h,1210000.0,S,Williams,2017-02-25,8.0,3016,3,1,0,249.0,85.0,Hobsons Bay,-37.86,144.895,Western Metropolitan,6380,"-37.86, 144.895",Rd,5,2,107,1
6540,Williamstown,2,u,412000.0,SP,Williams,2017-02-25,8.0,3016,2,1,1,0.0,65.0,Hobsons Bay,-37.8586,144.8937,Western Metropolitan,6380,"-37.8586, 144.8937",Rd,5,2,37,1
6541,Williamstown,2,h,1337500.0,SP,Raine,2017-02-25,8.0,3016,2,1,0,297.0,126.0,Hobsons Bay,-37.8645,144.8977,Western Metropolitan,6380,"-37.8645, 144.8977",St,5,2,47,1
6542,Williamstown,2,h,811000.0,S,RT,2017-02-25,8.0,3016,2,1,2,183.0,126.0,Hobsons Bay,-37.8555,144.8952,Western Metropolitan,6380,"-37.8555, 144.8952",St,5,2,47,1
6543,Williamstown,4,h,1630000.0,S,Greg,2017-02-25,8.0,3016,4,2,2,265.0,197.0,Hobsons Bay,-37.8656,144.9039,Western Metropolitan,6380,"-37.8656, 144.9039",St,5,2,7,1
6544,Williamstown,2,h,920000.0,S,Jas,2016-07-26,8.0,3016,2,1,1,307.0,126.0,Hobsons Bay,-37.855,144.8985,Western Metropolitan,6380,"-37.855, 144.8985",St,1,7,46,0
6545,Williamstown,3,h,960000.0,SP,other,2016-06-27,8.0,3016,3,2,1,189.0,126.0,Hobsons Bay,-37.8605,144.8998,Western Metropolitan,6380,"-37.8605, 144.8998",St,0,6,39,0
6546,Williamstown,3,h,1482500.0,S,Sweeney,2016-06-27,8.0,3016,3,2,1,506.0,139.0,Hobsons Bay,-37.8592,144.888,Western Metropolitan,6380,"-37.8592, 144.888",St,0,6,106,0
6547,Williamstown,4,h,1300000.0,PI,Sweeney,2016-06-27,8.0,3016,4,2,2,369.0,250.0,Hobsons Bay,-37.8576,144.8992,Western Metropolitan,6380,"-37.8576, 144.8992",St,0,6,36,0
6548,Williamstown,4,h,2255000.0,S,Raine,2016-11-27,8.0,3016,4,1,3,765.0,257.0,Hobsons Bay,-37.8621,144.8999,Western Metropolitan,6380,"-37.8621, 144.8999",St,6,11,136,1
6549,Williamstown,4,h,1860000.0,S,Sweeney,2016-11-27,8.0,3016,4,2,0,199.0,242.0,Hobsons Bay,-37.8615,144.9023,Western Metropolitan,6380,"-37.8615, 144.9023",Pl,6,11,46,1
6550,Williamstown,3,h,1710000.0,SP,RT,2016-11-27,8.0,3016,3,2,1,260.0,170.0,Hobsons Bay,-37.8671,144.9001,Western Metropolitan,6380,"-37.8671, 144.9001",St,6,11,0,1
6551,Williamstown,4,h,2440000.0,S,Sweeney,2016-11-27,8.0,3016,4,3,3,500.0,278.0,Hobsons Bay,-37.8638,144.8798,Western Metropolitan,6380,"-37.8638, 144.8798",Pl,6,11,11,1
6552,Williamstown,1,u,331000.0,S,Williams,2016-05-28,8.0,3016,1,1,1,0.0,126.0,Hobsons Bay,-37.8586,144.8933,Western Metropolitan,6380,"-37.8586, 144.8933",St,5,5,46,1
6553,Williamstown North,2,t,500000.0,VB,Village,2016-09-03,8.9,3016,2,1,1,53.0,126.0,Hobsons Bay,-37.8563,144.8782,Western Metropolitan,802,"-37.8563, 144.8782",St,5,9,46,1
6554,Williamstown North,2,u,400000.0,SP,other,2016-10-08,8.9,3016,2,1,1,0.0,126.0,Hobsons Bay,-37.8564,144.8864,Western Metropolitan,802,"-37.8564, 144.8864",Rd,5,10,46,1
6555,Williamstown North,5,h,1410000.0,SP,Sweeney,2016-10-08,8.9,3016,5,2,5,680.0,126.0,Hobsons Bay,-37.8561,144.8859,Western Metropolitan,802,"-37.8561, 144.8859",Rd,5,10,46,1
6556,Williamstown North,1,u,285000.0,S,Williams,2016-09-10,8.9,3016,1,1,1,0.0,126.0,Hobsons Bay,-37.8571,144.8841,Western Metropolitan,802,"-37.8571, 144.8841",Rd,5,9,46,1
6557,Williamstown North,2,u,460000.0,SP,Williams,2017-03-11,8.9,3016,2,1,1,0.0,126.0,Hobsons Bay,-37.8573,144.8854,Western Metropolitan,802,"-37.8573, 144.8854",Rd,5,3,38,1
6558,Williamstown North,4,h,881000.0,SP,Sweeney,2016-08-13,8.9,3016,4,1,3,468.0,139.0,Hobsons Bay,-37.8559,144.8785,Western Metropolitan,802,"-37.8559, 144.8785",St,5,8,46,1
6559,Williamstown North,2,u,380000.0,PI,Greg,2016-06-18,8.9,3016,2,1,1,0.0,64.0,Hobsons Bay,-37.8564,144.8864,Western Metropolitan,802,"-37.8564, 144.8864",Rd,5,6,56,1
6560,Williamstown North,4,h,1440000.0,SP,Williams,2016-11-19,8.9,3016,4,3,4,672.0,297.0,Hobsons Bay,-37.8536,144.8734,Western Metropolitan,802,"-37.8536, 144.8734",St,5,11,46,1
6561,Williamstown North,2,u,367500.0,S,Sweeney,2016-09-24,8.9,3016,2,1,1,0.0,61.0,Hobsons Bay,-37.8571,144.8841,Western Metropolitan,802,"-37.8571, 144.8841",Rd,5,9,46,1
6562,Williamstown North,3,h,1225000.0,SP,Raine,2016-11-27,8.9,3016,3,1,1,311.0,126.0,Hobsons Bay,-37.8546,144.8762,Western Metropolitan,802,"-37.8546, 144.8762",St,6,11,96,1
6563,Windsor,2,u,580000.0,VB,Jellis,2016-09-03,5.1,3181,2,2,1,0.0,78.0,Port Phillip,-37.8558,144.9903,Southern Metropolitan,4380,"-37.8558, 144.9903",St,5,9,4,1
6564,Windsor,3,h,1850000.0,VB,Marshall,2016-12-03,5.1,3181,3,1,2,361.0,126.0,Stonnington,-37.8546,144.9865,Southern Metropolitan,4380,"-37.8546, 144.9865",St,5,12,46,1
6565,Windsor,3,u,825000.0,S,Marshall,2016-12-03,5.1,3181,3,1,1,0.0,126.0,Stonnington,-37.8565,144.998,Southern Metropolitan,4380,"-37.8565, 144.998",Av,5,12,46,1
6566,Windsor,3,h,2302000.0,S,Marshall,2017-03-04,5.1,3181,3,1,4,440.0,144.0,Stonnington,-37.8528,144.9994,Southern Metropolitan,4380,"-37.8528, 144.9994",St,5,3,122,1
6567,Windsor,2,h,1045000.0,S,Marshall,2017-03-04,5.1,3181,2,1,2,118.0,126.0,Stonnington,-37.855,144.9961,Southern Metropolitan,4380,"-37.855, 144.9961",St,5,3,24,1
6568,Windsor,4,h,2050000.0,PI,Marshall,2017-03-04,5.1,3181,4,2,1,321.0,126.0,Stonnington,-37.8559,144.9948,Southern Metropolitan,4380,"-37.8559, 144.9948",St,5,3,47,1
6569,Windsor,2,u,611000.0,S,Hodges,2017-03-04,5.1,3181,2,1,1,598.0,75.0,Stonnington,-37.8564,144.9971,Southern Metropolitan,4380,"-37.8564, 144.9971",St,5,3,77,1
6570,Windsor,2,u,600000.0,S,hockingstuart,2016-08-06,5.1,3181,2,1,1,1043.0,126.0,Stonnington,-37.8581,144.9972,Southern Metropolitan,4380,"-37.8581, 144.9972",Rd,5,8,46,1
6571,Windsor,2,u,800000.0,S,Fletchers,2016-05-07,5.1,3181,2,1,1,0.0,92.0,Port Phillip,-37.8577,145.0002,Southern Metropolitan,4380,"-37.8577, 145.0002",Rd,5,5,86,1
6572,Windsor,1,u,275000.0,VB,Gary,2016-05-07,5.1,3181,1,1,1,0.0,44.0,Port Phillip,-37.8564,145.0016,Southern Metropolitan,4380,"-37.8564, 145.0016",Rd,5,5,46,1
6573,Windsor,2,h,1325000.0,S,Marshall,2016-11-07,5.1,3181,2,1,0,153.0,126.0,Stonnington,-37.8535,144.9952,Southern Metropolitan,4380,"-37.8535, 144.9952",St,0,11,46,0
6574,Windsor,3,h,1540000.0,S,Biggin,2016-11-07,5.1,3181,3,2,1,138.0,147.0,Stonnington,-37.8556,144.995,Southern Metropolitan,4380,"-37.8556, 144.995",Pl,0,11,16,0
6575,Windsor,3,h,1370000.0,S,other,2016-09-10,5.1,3181,3,1,2,317.0,112.0,Port Phillip,-37.856,144.9891,Southern Metropolitan,4380,"-37.856, 144.9891",St,5,9,116,1
6576,Windsor,1,u,372000.0,S,Fletchers,2016-12-10,5.1,3181,1,1,1,0.0,126.0,Stonnington,-37.8574,145.0,Southern Metropolitan,4380,"-37.8574, 145.0",Rd,5,12,46,1
6577,Windsor,1,u,412500.0,S,other,2016-12-10,5.1,3181,1,1,1,0.0,126.0,Stonnington,-37.8533,144.9986,Southern Metropolitan,4380,"-37.8533, 144.9986",Av,5,12,46,1
6578,Windsor,1,u,452000.0,S,Marshall,2017-02-11,5.1,3181,1,1,1,0.0,46.0,Stonnington,-37.8568,145.0004,Southern Metropolitan,4380,"-37.8568, 145.0004",Rd,5,2,43,1
6579,Windsor,2,u,450000.0,PI,hockingstuart,2016-08-13,5.1,3181,2,1,1,1057.0,126.0,Stonnington,-37.8552,145.0005,Southern Metropolitan,4380,"-37.8552, 145.0005",St,5,8,46,1
6580,Windsor,1,u,300000.0,VB,Ray,2016-10-15,5.1,3181,1,1,1,0.0,126.0,Port Phillip,-37.8584,144.9994,Southern Metropolitan,4380,"-37.8584, 144.9994",Rd,5,10,6,1
6581,Windsor,2,u,520000.0,PI,Biggin,2016-10-15,5.1,3181,2,1,1,0.0,126.0,Stonnington,-37.8573,144.9987,Southern Metropolitan,4380,"-37.8573, 144.9987",Rd,5,10,46,1
6582,Windsor,2,u,650000.0,S,Thomson,2016-07-16,5.1,3181,2,2,1,0.0,126.0,Port Phillip,-37.8554,144.9982,Southern Metropolitan,4380,"-37.8554, 144.9982",Av,5,7,46,1
6583,Windsor,1,u,501000.0,PI,Noel,2016-07-16,5.1,3181,1,1,1,0.0,51.0,Port Phillip,-37.8571,144.9979,Southern Metropolitan,4380,"-37.8571, 144.9979",Av,5,7,11,1
6584,Windsor,2,u,380000.0,VB,hockingstuart,2016-07-16,5.1,3181,2,1,1,0.0,71.0,Port Phillip,-37.8555,145.0018,Southern Metropolitan,4380,"-37.8555, 145.0018",Rd,5,7,46,1
6585,Windsor,2,h,1177000.0,PI,Marshall,2017-03-18,5.1,3181,2,2,2,521.0,122.0,Stonnington,-37.8543,144.9939,Southern Metropolitan,4380,"-37.8543, 144.9939",Pl,5,3,17,1
6586,Windsor,4,h,1605000.0,S,Biggin,2017-03-18,5.1,3181,4,1,1,230.0,126.0,Stonnington,-37.8549,144.9948,Southern Metropolitan,4380,"-37.8549, 144.9948",St,5,3,47,1
6587,Windsor,2,u,600000.0,S,Biggin,2016-06-18,5.1,3181,2,1,1,0.0,83.0,Port Phillip,-37.8559,144.999,Southern Metropolitan,4380,"-37.8559, 144.999",Rd,5,6,46,1
6588,Windsor,2,h,1500000.0,S,Jellis,2016-11-19,5.1,3181,2,1,2,0.0,96.0,Stonnington,-37.8518,144.9868,Southern Metropolitan,4380,"-37.8518, 144.9868",St,5,11,88,1
6589,Windsor,3,u,830000.0,S,hockingstuart,2016-11-19,5.1,3181,3,2,2,0.0,112.0,Stonnington,-37.8526,144.9977,Southern Metropolitan,4380,"-37.8526, 144.9977",St,5,11,16,1
6590,Windsor,2,u,1200000.0,SP,Jellis,2016-11-19,5.1,3181,2,2,1,0.0,111.0,Port Phillip,-37.8563,144.9916,Southern Metropolitan,4380,"-37.8563, 144.9916",St,5,11,9,1
6591,Windsor,1,u,300000.0,VB,other,2016-11-19,5.1,3181,1,1,1,705.0,126.0,Stonnington,-37.8556,144.9977,Southern Metropolitan,4380,"-37.8556, 144.9977",Av,5,11,46,1
6592,Windsor,1,u,400000.0,VB,hockingstuart,2016-05-22,5.1,3181,1,1,1,706.0,126.0,Port Phillip,-37.8556,144.9977,Southern Metropolitan,4380,"-37.8556, 144.9977",Av,6,5,46,1
6593,Windsor,2,u,623000.0,S,other,2016-08-22,5.1,3181,2,1,1,0.0,126.0,Port Phillip,-37.8572,144.9974,Southern Metropolitan,4380,"-37.8572, 144.9974",Av,0,8,53,0
6594,Windsor,2,u,600000.0,SP,hockingstuart,2016-09-24,5.1,3181,2,1,1,1452.0,96.0,Stonnington,-37.8554,145.0018,Southern Metropolitan,4380,"-37.8554, 145.0018",Rd,5,9,46,1
6595,Windsor,2,h,1325000.0,PI,Marshall,2017-02-25,5.1,3181,2,1,0,140.0,126.0,Port Phillip,-37.8547,144.9959,Southern Metropolitan,4380,"-37.8547, 144.9959",St,5,2,47,1
6596,Windsor,2,u,518000.0,S,hockingstuart,2016-07-26,5.1,3181,2,1,1,0.0,126.0,Port Phillip,-37.8533,144.9881,Southern Metropolitan,4380,"-37.8533, 144.9881",Rd,1,7,46,0
6597,Windsor,3,h,2368000.0,S,Marshall,2016-06-27,5.1,3181,3,2,1,322.0,126.0,Stonnington,-37.8547,144.9995,Southern Metropolitan,4380,"-37.8547, 144.9995",Rd,0,6,46,0
6598,Windsor,2,h,1350000.0,S,Kay,2016-11-27,5.1,3181,2,1,2,181.0,126.0,Stonnington,-37.8549,145.0006,Southern Metropolitan,4380,"-37.8549, 145.0006",St,6,11,46,1
6599,Windsor,2,u,650000.0,VB,McGrath,2016-05-28,5.1,3181,2,1,1,0.0,126.0,Port Phillip,-37.8574,145.0006,Southern Metropolitan,4380,"-37.8574, 145.0006",Rd,5,5,2,1
6600,Windsor,3,h,1200000.0,S,Biggin,2016-05-28,5.1,3181,3,1,1,116.0,126.0,Stonnington,-37.8533,144.9913,Southern Metropolitan,4380,"-37.8533, 144.9913",St,5,5,46,1
6601,Windsor,3,h,1320000.0,S,Jellis,2016-05-28,5.1,3181,3,1,0,365.0,126.0,Port Phillip,-37.8554,145.0001,Southern Metropolitan,4380,"-37.8554, 145.0001",St,5,5,46,1
6602,Windsor,2,u,580000.0,S,Biggin,2016-05-28,5.1,3181,2,1,1,0.0,126.0,Stonnington,-37.8565,145.0011,Southern Metropolitan,4380,"-37.8565, 145.0011",Rd,5,5,46,1
6603,Windsor,2,u,555000.0,PI,Kay,2016-08-28,5.1,3181,2,1,1,0.0,126.0,Port Phillip,-37.8585,145.0004,Southern Metropolitan,4380,"-37.8585, 145.0004",Rd,6,8,26,1
6604,Windsor,2,u,474000.0,S,other,2016-08-28,5.1,3181,2,1,1,0.0,66.0,Port Phillip,-37.8552,145.0005,Southern Metropolitan,4380,"-37.8552, 145.0005",St,6,8,31,1
6605,Windsor,2,h,1350000.0,S,Jellis,2016-08-28,5.1,3181,2,1,1,157.0,101.0,Port Phillip,-37.8522,144.986,Southern Metropolitan,4380,"-37.8522, 144.986",St,6,8,116,1
6606,Windsor,3,h,1910000.0,S,Marshall,2016-08-28,5.1,3181,3,3,1,143.0,89.0,Stonnington,-37.8525,144.9881,Southern Metropolitan,4380,"-37.8525, 144.9881",St,6,8,126,1
6607,Yallambie,4,h,700000.0,S,Barry,2016-09-03,15.0,3085,4,1,1,530.0,126.0,Banyule,-37.7251,145.1053,Northern Metropolitan,1369,"-37.7251, 145.1053",Dr,5,9,46,1
6608,Yallambie,4,h,915000.0,S,Barry,2017-03-04,15.0,3085,4,3,1,531.0,237.0,Banyule,-37.7198,145.1034,Northern Metropolitan,1369,"-37.7198, 145.1034",Cl,5,3,27,1
6609,Yallambie,3,h,810000.0,S,Buckingham,2016-12-10,15.0,3085,3,2,2,568.0,173.0,Banyule,-37.7216,145.1066,Northern Metropolitan,1369,"-37.7216, 145.1066",Dr,5,12,41,1
6610,Yallambie,3,h,753000.0,S,Barry,2017-02-11,15.0,3085,3,2,1,536.0,154.0,Banyule,-37.7233,145.1045,Northern Metropolitan,1369,"-37.7233, 145.1045",Rd,5,2,42,1
6611,Yallambie,3,h,602500.0,S,Ray,2016-08-13,15.0,3085,3,2,2,586.0,140.0,Banyule,-37.7279,145.1017,Northern Metropolitan,1369,"-37.7279, 145.1017",Rd,5,8,46,1
6612,Yallambie,3,h,742000.0,S,Barry,2016-10-15,15.0,3085,3,1,1,614.0,117.0,Banyule,-37.7305,145.08100000000005,Northern Metropolitan,1369,"-37.7305, 145.081",St,5,10,38,1
6613,Yallambie,4,h,953000.0,S,Fletchers,2016-10-15,15.0,3085,4,2,2,551.0,150.0,Banyule,-37.7302,145.0883,Northern Metropolitan,1369,"-37.7302, 145.0883",Rd,5,10,19,1
6614,Yallambie,4,h,840000.0,S,Barry,2016-07-16,15.0,3085,4,2,2,761.0,126.0,Banyule,-37.7218,145.108,Northern Metropolitan,1369,"-37.7218, 145.108",Ct,5,7,46,1
6615,Yallambie,3,h,650000.0,S,hockingstuart,2016-09-17,15.0,3085,3,1,1,706.0,129.0,Banyule,-37.731,145.0811,Northern Metropolitan,1369,"-37.731, 145.0811",Ct,5,9,46,1
6616,Yallambie,4,h,793000.0,S,Barry,2017-03-18,15.0,3085,4,2,1,592.0,126.0,Banyule,-37.728,145.1017,Northern Metropolitan,1369,"-37.728, 145.1017",Rd,5,3,47,1
6617,Yallambie,3,h,731000.0,S,hockingstuart,2016-06-18,15.0,3085,3,2,2,566.0,156.0,Banyule,-37.7195,145.1034,Northern Metropolitan,1369,"-37.7195, 145.1034",Pl,5,6,25,1
6618,Yallambie,3,h,710000.0,S,Miles,2016-11-19,15.0,3085,3,1,1,616.0,115.0,Banyule,-37.7306,145.0854,Northern Metropolitan,1369,"-37.7306, 145.0854",St,5,11,56,1
6619,Yallambie,3,h,720000.0,S,Buckingham,2016-09-24,15.0,3085,4,2,4,535.0,126.0,Banyule,-37.7225,145.1037,Northern Metropolitan,1369,"-37.7225, 145.1037",Rd,5,9,46,1
6620,Yallambie,3,h,720000.0,S,Barry,2017-02-25,15.0,3085,3,2,2,555.0,126.0,Banyule,-37.7214,145.1034,Northern Metropolitan,1369,"-37.7214, 145.1034",Ct,5,2,39,1
6621,Yallambie,3,h,936000.0,S,Buckingham,2016-07-26,15.0,3085,3,2,2,587.0,232.0,Banyule,-37.72,145.1014,Northern Metropolitan,1369,"-37.72, 145.1014",Cl,1,7,22,0
6622,Yallambie,3,h,800000.0,S,other,2016-11-27,15.0,3085,3,2,2,660.0,126.0,Banyule,-37.7285,145.0845,Northern Metropolitan,1369,"-37.7285, 145.0845",Rd,6,11,46,1
6623,Yallambie,3,h,721000.0,S,Barry,2016-08-28,15.0,3085,3,1,1,687.0,122.0,Banyule,-37.7303,145.0823,Northern Metropolitan,1369,"-37.7303, 145.0823",Ct,6,8,38,1
6624,Yarraville,3,h,1000000.0,S,Jas,2016-09-03,7.0,3013,3,2,1,448.0,147.0,Maribyrnong,-37.8228,144.8799,Western Metropolitan,6543,"-37.8228, 144.8799",St,5,9,76,1
6625,Yarraville,2,h,890000.0,SP,Village,2016-09-03,7.0,3013,3,1,2,471.0,103.0,Maribyrnong,-37.8149,144.8707,Western Metropolitan,6543,"-37.8149, 144.8707",St,5,9,66,1
6626,Yarraville,2,h,760000.0,SP,Jas,2016-09-03,7.0,3013,2,1,1,134.0,126.0,Maribyrnong,-37.8176,144.8911,Western Metropolitan,6543,"-37.8176, 144.8911",St,5,9,46,1
6627,Yarraville,3,h,1165000.0,S,Village,2016-09-03,7.0,3013,3,1,0,191.0,105.0,Maribyrnong,-37.8175,144.8879,Western Metropolitan,6543,"-37.8175, 144.8879",St,5,9,106,1
6628,Yarraville,4,h,1550000.0,S,Village,2016-12-03,7.0,3013,4,2,2,427.0,233.0,Maribyrnong,-37.8187,144.8771,Western Metropolitan,6543,"-37.8187, 144.8771",St,5,12,6,1
6629,Yarraville,3,h,770000.0,VB,Jas,2016-12-03,7.0,3013,3,1,2,323.0,139.0,Maribyrnong,-37.8108,144.8899,Western Metropolitan,6543,"-37.8108, 144.8899",St,5,12,56,1
6630,Yarraville,3,h,871000.0,S,Jas,2016-12-03,7.0,3013,3,2,2,428.0,100.0,Maribyrnong,-37.8167,144.8965,Western Metropolitan,6543,"-37.8167, 144.8965",St,5,12,51,1
6631,Yarraville,3,h,780000.0,S,Village,2016-12-03,7.0,3013,3,2,2,213.0,120.0,Maribyrnong,-37.8175,144.8964,Western Metropolitan,6543,"-37.8175, 144.8964",St,5,12,12,1
6632,Yarraville,2,t,650000.0,VB,Jas,2016-12-03,7.0,3013,2,1,1,0.0,2.0,Maribyrnong,-37.8113,144.8955,Western Metropolitan,6543,"-37.8113, 144.8955",St,5,12,36,1
6633,Yarraville,3,h,770000.0,SP,Jas,2016-12-03,7.0,3013,2,1,1,138.0,82.0,Maribyrnong,-37.82,144.891,Western Metropolitan,6543,"-37.82, 144.891",St,5,12,126,1
6634,Yarraville,2,h,890000.0,S,hockingstuart,2016-02-04,7.0,3013,2,1,0,166.0,126.0,Maribyrnong,-37.8209,144.8913,Western Metropolitan,6543,"-37.8209, 144.8913",St,3,2,96,0
6635,Yarraville,3,h,960000.0,S,Sweeney,2017-03-04,7.0,3013,3,1,1,503.0,126.0,Maribyrnong,-37.8159,144.8626,Western Metropolitan,6543,"-37.8159, 144.8626",St,5,3,47,1
6636,Yarraville,4,h,1235000.0,SP,Jas,2017-03-04,7.0,3013,4,2,2,244.0,206.0,Maribyrnong,-37.8139,144.8741,Western Metropolitan,6543,"-37.8139, 144.8741",St,5,3,6,1
6637,Yarraville,3,t,670000.0,PI,Jas,2017-03-04,7.0,3013,3,2,2,152.0,126.0,Maribyrnong,-37.8228,144.8833,Western Metropolitan,6543,"-37.8228, 144.8833",Pde,5,3,47,1
6638,Yarraville,2,h,960000.0,S,Village,2017-03-04,7.0,3013,2,2,1,159.0,126.0,Maribyrnong,-37.8154,144.8917,Western Metropolitan,6543,"-37.8154, 144.8917",St,5,3,47,1
6639,Yarraville,2,h,1000000.0,VB,Village,2017-03-04,7.0,3013,2,1,1,220.0,105.0,Maribyrnong,-37.8115,144.8875,Western Metropolitan,6543,"-37.8115, 144.8875",St,5,3,107,1
6640,Yarraville,2,h,710000.0,S,Chisholm,2017-03-04,7.0,3013,2,1,0,164.0,126.0,Maribyrnong,-37.8198,144.8839,Western Metropolitan,6543,"-37.8198, 144.8839",St,5,3,47,1
6641,Yarraville,3,h,1320000.0,S,Jas,2017-03-04,7.0,3013,3,2,2,473.0,171.0,Maribyrnong,-37.8217,144.8842,Western Metropolitan,6543,"-37.8217, 144.8842",St,5,3,97,1
6642,Yarraville,3,h,1100000.0,VB,Village,2017-03-04,7.0,3013,3,2,0,214.0,129.0,Maribyrnong,-37.8175,144.8929,Western Metropolitan,6543,"-37.8175, 144.8929",St,5,3,107,1
6643,Yarraville,2,u,782000.0,S,hockingstuart,2017-03-04,7.0,3013,2,1,1,1555.0,92.0,Maribyrnong,-37.8156,144.8943,Western Metropolitan,6543,"-37.8156, 144.8943",St,5,3,4,1
6644,Yarraville,3,h,931000.0,S,Douglas,2017-03-04,7.0,3013,3,1,1,442.0,126.0,Maribyrnong,-37.8182,144.8727,Western Metropolitan,6543,"-37.8182, 144.8727",St,5,3,47,1
6645,Yarraville,3,h,910000.0,S,Village,2016-06-04,7.0,3013,3,3,2,197.0,109.0,Maribyrnong,-37.8197,144.8875,Western Metropolitan,6543,"-37.8197, 144.8875",St,5,6,3,1
6646,Yarraville,2,h,796000.0,SP,Jas,2016-06-04,7.0,3013,2,1,1,188.0,126.0,Maribyrnong,-37.8184,144.8809,Western Metropolitan,6543,"-37.8184, 144.8809",St,5,6,46,1
6647,Yarraville,2,h,856000.0,S,Greg,2016-06-04,7.0,3013,2,1,1,261.0,100.0,Maribyrnong,-37.8157,144.887,Western Metropolitan,6543,"-37.8157, 144.887",St,5,6,136,1
6648,Yarraville,3,h,670000.0,VB,Village,2016-06-04,7.0,3013,3,1,1,477.0,120.0,Maribyrnong,-37.8186,144.8736,Western Metropolitan,6543,"-37.8186, 144.8736",St,5,6,56,1
6649,Yarraville,4,h,706000.0,S,Jas,2016-06-04,7.0,3013,2,1,0,165.0,93.0,Maribyrnong,-37.819,144.895,Western Metropolitan,6543,"-37.819, 144.895",St,5,6,116,1
6650,Yarraville,3,h,1050000.0,S,hockingstuart,2016-06-04,7.0,3013,2,2,1,462.0,132.0,Maribyrnong,-37.8128,144.8695,Western Metropolitan,6543,"-37.8128, 144.8695",St,5,6,56,1
6651,Yarraville,2,u,410000.0,PI,hockingstuart,2016-08-06,7.0,3013,2,0,0,0.0,126.0,Maribyrnong,-37.8129,144.8952,Western Metropolitan,6543,"-37.8129, 144.8952",St,5,8,46,1
